Cordinates,Unnamed: 1,TEHSIL,District,STATE,merged_column,clean_coords,lat,lon,label,Exposure
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.68685635, 76.7903","31.68685635, 76.7903",31.68685635,76.7903,2,Vulnerable
"31.2360583208, 77.2953",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2360583208, 77.2953",31.2360583208,77.2953,2,Vulnerable
"30.9005408105, 77.0925",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9005408105, 77.0925",30.9005408105,77.0925,2,Vulnerable
"31.0628671189, 76.8004",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.0628671189, 76.8004",31.0628671189,76.8004,2,Vulnerable
"31.1157264512, 77.3751",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1157264512, 77.3751",31.1157264512,77.3751,2,Vulnerable
"32.0925889179, 76.338",,NAGROTA BAGWAN,KANGRA,HIMACHAL PRADESH,,"32.0925889179, 76.338",32.0925889179,76.338,2,Vulnerable
"32.1421823267, 77.1562",,MANALI,KULLU,HIMACHAL PRADESH,,"32.1421823267, 77.1562",32.1421823267,77.1562,2,Vulnerable
"31.1538105665, 76.9162",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1538105665, 76.9162",31.1538105665,76.9162,2,Vulnerable
"32.4828451059, 75.9128",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4828451059, 75.9128",32.4828451059,75.9128,2,Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.91183678, 76.8924","31.91183678, 76.8924",31.91183678,76.8924,2,Vulnerable
"32.2131044154, 76.2801",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2131044154, 76.2801",32.2131044154,76.2801,2,Vulnerable
"32.6581559631, 75.9266",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.6581559631, 75.9266",32.6581559631,75.9266,2,Vulnerable
"31.3282064038, 76.9115",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.3282064038, 76.9115",31.3282064038,76.9115,2,Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"32.02492681, 76.7479","32.02492681, 76.7479",32.02492681,76.7479,2,Vulnerable
"31.3268174745, 77.5159",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3268174745, 77.5159",31.3268174745,77.5159,2,Vulnerable
"76.7815, 31.5027525586",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7815, 31.5027525586",76.7815,31.5027525586,2,Vulnerable
"76.5491, 31.3028993738",,SHRI NAINA DEVI JI,BILASPUR,HIMACHAL PRADESH,,"76.5491, 31.3028993738",76.5491,31.3028993738,2,Vulnerable
"31.1415330543, 77.0438",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1415330543, 77.0438",31.1415330543,77.0438,2,Vulnerable
"31.1177771266, 76.8993",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1177771266, 76.8993",31.1177771266,76.8993,2,Vulnerable
"32.4774507921, 75.9125",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4774507921, 75.9125",32.4774507921,75.9125,2,Vulnerable
"31.3313396708, 77.5087",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3313396708, 77.5087",31.3313396708,77.5087,2,Vulnerable
"31.2732161124, 77.6985",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2732161124, 77.6985",31.2732161124,77.6985,2,Vulnerable
"31.3867455041, 77.6641",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3867455041, 77.6641",31.3867455041,77.6641,2,Vulnerable
"31.2843050783, 77.6998",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2843050783, 77.6998",31.2843050783,77.6998,2,Vulnerable
"31.0940957508, 77.7588",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.0940957508, 77.7588",31.0940957508,77.7588,2,Vulnerable
"32.5062550369, 75.8886",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5062550369, 75.8886",32.5062550369,75.8886,2,Vulnerable
"31.0982727705, 77.1755",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0982727705, 77.1755",31.0982727705,77.1755,2,Vulnerable
"31.6635897666, 77.3334",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6635897666, 77.3334",31.6635897666,77.3334,2,Vulnerable
"32.7552111246, 75.9901",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7552111246, 75.9901",32.7552111246,75.9901,2,Vulnerable
"32.465666603, 75.929",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.465666603, 75.929",32.465666603,75.929,2,Vulnerable
"30.903896356, 76.9842",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.903896356, 76.9842",30.903896356,76.9842,2,Vulnerable
"31.1800073838, 77.6684",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1800073838, 77.6684",31.1800073838,77.6684,2,Vulnerable
"31.2004546375, 76.9135",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2004546375, 76.9135",31.2004546375,76.9135,2,Vulnerable
"31.2743381684, 77.8308",,CHIRGAON,SHIMLA,HIMACHAL PRADESH,,"31.2743381684, 77.8308",31.2743381684,77.8308,2,Vulnerable
"31.169525687, 77.7411",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.169525687, 77.7411",31.169525687,77.7411,2,Vulnerable
"31.4097353807, 77.693",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4097353807, 77.693",31.4097353807,77.693,2,Vulnerable
"31.0426179988, 77.1859",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0426179988, 77.1859",31.0426179988,77.1859,2,Vulnerable
,,AUT,MANDI,HIMACHAL PRADESH,"31.82489161, 77.157","31.82489161, 77.157",31.82489161,77.157,2,Vulnerable
"31.2747478907, 77.5627",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.2747478907, 77.5627",31.2747478907,77.5627,2,Vulnerable
"31.4704809441, 76.4923",,BARSAR,HAMIRPUR,HIMACHAL PRADESH,,"31.4704809441, 76.4923",31.4704809441,76.4923,2,Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"32.02648293, 76.772","32.02648293, 76.772",32.02648293,76.772,2,Vulnerable
"31.0930754766, 77.1385",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0930754766, 77.1385",31.0930754766,77.1385,2,Vulnerable
"31.1111431671, 77.6465",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1111431671, 77.6465",31.1111431671,77.6465,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.68210399, 77.1134","31.68210399, 77.1134",31.68210399,77.1134,2,Vulnerable
"31.0009126501, 77.0747",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"31.0009126501, 77.0747",31.0009126501,77.0747,2,Vulnerable
"32.5915742149, 75.9474",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.5915742149, 75.9474",32.5915742149,75.9474,2,Vulnerable
"30.9187529309, 77.065",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9187529309, 77.065",30.9187529309,77.065,2,Vulnerable
,,AUT,MANDI,HIMACHAL PRADESH,"31.71104378, 77.1998","31.71104378, 77.1998",31.71104378,77.1998,2,Vulnerable
"31.4479635662, 77.6305",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4479635662, 77.6305",31.4479635662,77.6305,2,Vulnerable
"31.4183030169, 77.5605",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4183030169, 77.5605",31.4183030169,77.5605,2,Vulnerable
"31.5721328502, 77.3166",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.5721328502, 77.3166",31.5721328502,77.3166,2,Vulnerable
"31.4531397712, 77.6324",,NERMAND,KULLU,HIMACHAL PRADESH,,"31.4531397712, 77.6324",31.4531397712,77.6324,2,Vulnerable
"31.3486692901, 77.5497",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.3486692901, 77.5497",31.3486692901,77.5497,2,Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.72022431, 76.7349","31.72022431, 76.7349",31.72022431,76.7349,2,Vulnerable
"32.56699716, 76.1183",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.56699716, 76.1183",32.56699716,76.1183,2,Vulnerable
"30.9089519909, 76.9793",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.9089519909, 76.9793",30.9089519909,76.9793,2,Vulnerable
"32.6007095413, 76.2335",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6007095413, 76.2335",32.6007095413,76.2335,2,Vulnerable
"31.2657376101, 77.2721",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2657376101, 77.2721",31.2657376101,77.2721,2,Vulnerable
"30.9549443862, 76.7703",,BADDI,SOLAN,HIMACHAL PRADESH,,"30.9549443862, 76.7703",30.9549443862,76.7703,2,Vulnerable
"32.1585683198, 76.3723",,NAGROTA BAGWAN,KANGRA,HIMACHAL PRADESH,,"32.1585683198, 76.3723",32.1585683198,76.3723,2,Vulnerable
"30.7195463414, 77.1896",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.7195463414, 77.1896",30.7195463414,77.1896,2,Vulnerable
"31.6315827287, 77.4294",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6315827287, 77.4294",31.6315827287,77.4294,2,Vulnerable
"32.6795377756, 76.1287",,CHAURAH,CHAMBA,HIMACHAL PRADESH,,"32.6795377756, 76.1287",32.6795377756,76.1287,2,Vulnerable
"31.4980807123, 77.7339",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4980807123, 77.7339",31.4980807123,77.7339,2,Vulnerable
"30.934509177, 77.2543",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"30.934509177, 77.2543",30.934509177,77.2543,2,Vulnerable
"30.8928425317, 77.0279",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8928425317, 77.0279",30.8928425317,77.0279,2,Vulnerable
"31.0425934089, 77.1266",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0425934089, 77.1266",31.0425934089,77.1266,2,Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.83371795, 76.8607","31.83371795, 76.8607",31.83371795,76.8607,2,Vulnerable
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.79174475, 76.8112","31.79174475, 76.8112",31.79174475,76.8112,2,Vulnerable
"30.6011220572, 77.4781",,RENUKA,SIRMAUR,HIMACHAL PRADESH,,"30.6011220572, 77.4781",30.6011220572,77.4781,2,Vulnerable
"30.9982788302, 77.0841",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9982788302, 77.0841",30.9982788302,77.0841,2,Vulnerable
"31.9707701703, 77.1946",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.9707701703, 77.1946",31.9707701703,77.1946,2,Vulnerable
"76.8452, 31.3848535142",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.8452, 31.3848535142",76.8452,31.3848535142,2,Vulnerable
,,AUT,MANDI,HIMACHAL PRADESH,"31.81985989, 77.176","31.81985989, 77.176",31.81985989,77.176,2,Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.87688121, 76.9609","31.87688121, 76.9609",31.87688121,76.9609,2,Vulnerable
"30.9808600519, 76.9501",,KRISHANGARH,SOLAN,HIMACHAL PRADESH,,"30.9808600519, 76.9501",30.9808600519,76.9501,2,Vulnerable
"32.162257089, 76.4633",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.162257089, 76.4633",32.162257089,76.4633,2,Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.71115772, 76.8171","31.71115772, 76.8171",31.71115772,76.8171,2,Vulnerable
"31.2409637799, 77.2868",,SUNI,SHIMLA,HIMACHAL PRADESH,,"31.2409637799, 77.2868",31.2409637799,77.2868,2,Vulnerable
"76.7667, 31.3041377311",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7667, 31.3041377311",76.7667,31.3041377311,2,Vulnerable
"31.522215173, 76.6066",,DHATWAL,HAMIRPUR,HIMACHAL PRADESH,,"31.522215173, 76.6066",31.522215173,76.6066,2,Vulnerable
"31.3046176213, 77.6102",,NANKHARI,SHIMLA,HIMACHAL PRADESH,,"31.3046176213, 77.6102",31.3046176213,77.6102,2,Vulnerable
"31.5739055932, 77.9676",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5739055932, 77.9676",31.5739055932,77.9676,2,Vulnerable
"31.6673158832, 77.3179",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6673158832, 77.3179",31.6673158832,77.3179,2,Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.65226642, 76.7999","31.65226642, 76.7999",31.65226642,76.7999,2,Vulnerable
"31.9413106614, 76.5285",,JAISINGHPUR,KANGRA,HIMACHAL PRADESH,,"31.9413106614, 76.5285",31.9413106614,76.5285,2,Vulnerable
"32.2206952988, 76.3228",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2206952988, 76.3228",32.2206952988,76.3228,2,Vulnerable
"31.1009902366, 77.1905",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1009902366, 77.1905",31.1009902366,77.1905,2,Vulnerable
"32.6010482768, 76.2423",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6010482768, 76.2423",32.6010482768,76.2423,2,Vulnerable
"32.6500181814, 76.0199",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.6500181814, 76.0199",32.6500181814,76.0199,2,Vulnerable
"32.1085493607, 76.4618",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1085493607, 76.4618",32.1085493607,76.4618,2,Vulnerable
"30.8803817785, 77.2009",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8803817785, 77.2009",30.8803817785,77.2009,2,Vulnerable
"31.2839965548, 77.701",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.2839965548, 77.701",31.2839965548,77.701,2,Vulnerable
"31.1342562394, 77.6944",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1342562394, 77.6944",31.1342562394,77.6944,2,Vulnerable
"32.227799944, 76.0838",,JAWALI,KANGRA,HIMACHAL PRADESH,,"32.227799944, 76.0838",32.227799944,76.0838,2,Vulnerable
"31.9065928911, 77.1049",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9065928911, 77.1049",31.9065928911,77.1049,2,Vulnerable
"32.0065901001, 76.1511",,DERA GOPIPUR,KANGRA,HIMACHAL PRADESH,,"32.0065901001, 76.1511",32.0065901001,76.1511,2,Vulnerable
"30.88424569, 77.6279",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.88424569, 77.6279",30.88424569,77.6279,2,Vulnerable
"31.1399693673, 77.781",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1399693673, 77.781",31.1399693673,77.781,2,Vulnerable
"31.1765007728, 77.7069",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1765007728, 77.7069",31.1765007728,77.7069,2,Vulnerable
"30.9091145474, 77.0967",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9091145474, 77.0967",30.9091145474,77.0967,2,Vulnerable
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.71353783, 76.7927","31.71353783, 76.7927",31.71353783,76.7927,2,Vulnerable
"32.5530433647, 76.1275",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5530433647, 76.1275",32.5530433647,76.1275,2,Vulnerable
"30.8305420248, 77.5784",,KUPVI,SHIMLA,HIMACHAL PRADESH,,"30.8305420248, 77.5784",30.8305420248,77.5784,2,Vulnerable
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.78170363, 76.8011","31.78170363, 76.8011",31.78170363,76.8011,2,Vulnerable
,,SUNDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.51068, 76.9454","31.51068, 76.9454",31.51068,76.9454,2,Vulnerable
"31.6618589537, 76.5408",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.6618589537, 76.5408",31.6618589537,76.5408,2,Vulnerable
"30.8501066101, 77.0851",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8501066101, 77.0851",30.8501066101,77.0851,2,Vulnerable
"30.8027902816, 77.1897",,PACHHAD,SIRMAUR,HIMACHAL PRADESH,,"30.8027902816, 77.1897",30.8027902816,77.1897,2,Vulnerable
"32.6079896623, 75.9949",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.6079896623, 75.9949",32.6079896623,75.9949,2,Vulnerable
"31.0870772809, 77.1783",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0870772809, 77.1783",31.0870772809,77.1783,2,Vulnerable
"31.6494211919, 76.4933",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.6494211919, 76.4933",31.6494211919,76.4933,2,Vulnerable
"32.516242671, 75.9488",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.516242671, 75.9488",32.516242671,75.9488,2,Vulnerable
"30.5742342187, 77.2882",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5742342187, 77.2882",30.5742342187,77.2882,2,Vulnerable
"76.815, 31.3311461272",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.815, 31.3311461272",76.815,31.3311461272,2,Vulnerable
"30.8838843547, 77.6095",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.8838843547, 77.6095",30.8838843547,77.6095,2,Vulnerable
"32.7474513608, 75.9918",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7474513608, 75.9918",32.7474513608,75.9918,2,Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.95559921, 76.7711","31.95559921, 76.7711",31.95559921,76.7711,2,Vulnerable
"32.263486028, 76.3014",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.263486028, 76.3014",32.263486028,76.3014,2,Vulnerable
"31.6477283419, 77.4493",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.6477283419, 77.4493",31.6477283419,77.4493,2,Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.94389402, 76.9677","31.94389402, 76.9677",31.94389402,76.9677,2,Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.89528878, 76.8063","31.89528878, 76.8063",31.89528878,76.8063,2,Vulnerable
"31.9710237465, 77.1255",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9710237465, 77.1255",31.9710237465,77.1255,2,Vulnerable
"32.0341907171, 77.1489",,KULLU,KULLU,HIMACHAL PRADESH,,"32.0341907171, 77.1489",32.0341907171,77.1489,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.69465864, 77.23","31.69465864, 77.23",31.69465864,77.23,2,Vulnerable
"30.9112618832, 77.3114",,RANHOT,SIRMAUR,HIMACHAL PRADESH,,"30.9112618832, 77.3114",30.9112618832,77.3114,2,Vulnerable
"31.95075952, 77.1086",,KULLU,KULLU,HIMACHAL PRADESH,,"31.95075952, 77.1086",31.95075952,77.1086,2,Vulnerable
"31.1599541817, 77.2001",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1599541817, 77.2001",31.1599541817,77.2001,2,Vulnerable
"30.8854834847, 76.9572",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8854834847, 76.9572",30.8854834847,76.9572,2,Vulnerable
"32.4705578929, 75.9793",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4705578929, 75.9793",32.4705578929,75.9793,2,Vulnerable
"32.0689990422, 77.1137",,KULLU,KULLU,HIMACHAL PRADESH,,"32.0689990422, 77.1137",32.0689990422,77.1137,2,Vulnerable
"76.8576, 31.2687426915",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.8576, 31.2687426915",76.8576,31.2687426915,2,Vulnerable
"30.8907494582, 77.0582",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8907494582, 77.0582",30.8907494582,77.0582,2,Vulnerable
"30.9304506964, 77.34",,RANHOT,SIRMAUR,HIMACHAL PRADESH,,"30.9304506964, 77.34",30.9304506964,77.34,2,Vulnerable
"30.8967800893, 77.0884",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8967800893, 77.0884",30.8967800893,77.0884,2,Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.88390908, 76.8609","31.88390908, 76.8609",31.88390908,76.8609,2,Vulnerable
"31.1779555415, 76.9138",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.1779555415, 76.9138",31.1779555415,76.9138,2,Vulnerable
"30.7723726618, 77.0501",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.7723726618, 77.0501",30.7723726618,77.0501,2,Vulnerable
"30.9790730616, 77.6709",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9790730616, 77.6709",30.9790730616,77.6709,2,Vulnerable
"32.6803141153, 76.1292",,CHAURAH,CHAMBA,HIMACHAL PRADESH,,"32.6803141153, 76.1292",32.6803141153,76.1292,2,Vulnerable
"31.1563973281, 77.7101",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1563973281, 77.7101",31.1563973281,77.7101,2,Vulnerable
"30.9866743824, 77.7195",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9866743824, 77.7195",30.9866743824,77.7195,2,Vulnerable
"31.8217196221, 77.1932",,BHUNTAR,KULLU,HIMACHAL PRADESH,,"31.8217196221, 77.1932",31.8217196221,77.1932,2,Vulnerable
"76.9102, 31.3120556249",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.9102, 31.3120556249",76.9102,31.3120556249,2,Vulnerable
"31.1215516383, 77.7251",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1215516383, 77.7251",31.1215516383,77.7251,2,Vulnerable
"32.2125816115, 76.3222",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2125816115, 76.3222",32.2125816115,76.3222,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.81165628, 77.0596","31.81165628, 77.0596",31.81165628,77.0596,2,Vulnerable
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"32.00792292, 76.7987","32.00792292, 76.7987",32.00792292,76.7987,2,Vulnerable
"31.955060336, 76.4461",,DHIRA,KANGRA,HIMACHAL PRADESH,,"31.955060336, 76.4461",31.955060336,76.4461,2,Vulnerable
"30.9981738613, 77.4764",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"30.9981738613, 77.4764",30.9981738613,77.4764,2,Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.86288667, 76.9196","31.86288667, 76.9196",31.86288667,76.9196,2,Vulnerable
"32.219888599, 76.3188",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.219888599, 76.3188",32.219888599,76.3188,2,Vulnerable
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.77669678, 76.7188","31.77669678, 76.7188",31.77669678,76.7188,2,Vulnerable
"31.5284010151, 78.084",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5284010151, 78.084",31.5284010151,78.084,2,Vulnerable
"31.4374108701, 77.4262",,ANI,KULLU,HIMACHAL PRADESH,,"31.4374108701, 77.4262",31.4374108701,77.4262,2,Vulnerable
"32.2943700012, 76.2437",,SHAHPUR,KANGRA,HIMACHAL PRADESH,,"32.2943700012, 76.2437",32.2943700012,76.2437,2,Vulnerable
"32.5282122315, 76.1124",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.5282122315, 76.1124",32.5282122315,76.1124,2,Vulnerable
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.6102302, 76.7861","31.6102302, 76.7861",31.6102302,76.7861,2,Vulnerable
"31.3463856074, 77.4322",,ANI,KULLU,HIMACHAL PRADESH,,"31.3463856074, 77.4322",31.3463856074,77.4322,2,Vulnerable
"30.952587266, 77.54",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"30.952587266, 77.54",30.952587266,77.54,2,Vulnerable
"31.5454031607, 77.8161",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.5454031607, 77.8161",31.5454031607,77.8161,2,Vulnerable
"76.7787, 31.4085398582",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7787, 31.4085398582",76.7787,31.4085398582,2,Vulnerable
"31.0761406663, 76.987",,SOLAN,SOLAN,HIMACHAL PRADESH,,"31.0761406663, 76.987",31.0761406663,76.987,2,Vulnerable
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.6867176, 77.0418","31.6867176, 77.0418",31.6867176,77.0418,2,Vulnerable
"30.9168269339, 76.9324",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.9168269339, 76.9324",30.9168269339,76.9324,2,Vulnerable
"31.1840651391, 77.6886",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1840651391, 77.6886",31.1840651391,77.6886,2,Vulnerable
,,BALH,MANDI,HIMACHAL PRADESH,"31.53451422, 76.8248","31.53451422, 76.8248",31.53451422,76.8248,2,Vulnerable
"30.9705944278, 77.1072",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9705944278, 77.1072",30.9705944278,77.1072,2,Vulnerable
"32.0310245343, 76.5822",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.0310245343, 76.5822",32.0310245343,76.5822,2,Vulnerable
"31.2680158201, 77.5158",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2680158201, 77.5158",31.2680158201,77.5158,2,Vulnerable
"31.5370770655, 78.0042",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5370770655, 78.0042",31.5370770655,78.0042,2,Vulnerable
"30.9010713268, 77.1685",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9010713268, 77.1685",30.9010713268,77.1685,2,Vulnerable
,,SUNDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.5168892, 76.8749","31.5168892, 76.8749",31.5168892,76.8749,2,Vulnerable
"31.5582133849, 77.8844",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5582133849, 77.8844",31.5582133849,77.8844,2,Vulnerable
"31.5267041236, 78.129",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5267041236, 78.129",31.5267041236,78.129,2,Vulnerable
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.78009553, 76.7029","31.78009553, 76.7029",31.78009553,76.7029,2,Vulnerable
"32.6228825006, 76.0351",,CHAMBA,CHAMBA,HIMACHAL PRADESH,,"32.6228825006, 76.0351",32.6228825006,76.0351,2,Vulnerable
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.89843042, 76.973","31.89843042, 76.973",31.89843042,76.973,2,Vulnerable
"31.0952705506, 76.8695",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.0952705506, 76.8695",31.0952705506,76.8695,2,Vulnerable
"30.9086359614, 77.7883",,NERUA,SHIMLA,HIMACHAL PRADESH,,"30.9086359614, 77.7883",30.9086359614,77.7883,2,Vulnerable
"32.0603934415, 76.6281",,BAIJNATH,KANGRA,HIMACHAL PRADESH,,"32.0603934415, 76.6281",32.0603934415,76.6281,2,Vulnerable
"31.3138561094, 77.4253",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3138561094, 77.4253",31.3138561094,77.4253,2,Vulnerable
