elevation,slope,aspect,roughness,dist_to_road,dist_to_building,dist_to_river,building_density,ndvi,rainfall_7day,rainfall_15day,landuse_commercial,landuse_farmland,landuse_forest,landuse_industrial,landuse_military,landuse_nature_reserve,landuse_other,landuse_park,landuse_recreation_ground,landuse_residential,landuse_retail,landuse_scrub
-1.6263871307026667,-1.6877064192934812,-1.2683609744608935,-1.7240517899517411,1.1192240352331038,0.5758884438530937,0.8448889799273122,-0.217864874022345,-0.9442371908120889,1.2546499142493233,1.256077678002404,-0.05865043794628806,7.439494368487183,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.6156222696282014,-1.778975760011305,-0.6116879786324516,-1.7240517899517411,-0.42619939195030776,-0.1954958966895215,-0.21404599280627762,-0.217864874022345,0.8052844025651934,1.2546499142493233,1.256077678002404,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
1.4544673301880073,2.175340856357255,-0.8352921561276326,2.040304830725465,-0.031877570468729216,-0.8769064435437435,0.04068301570681919,-0.2134903574674858,1.1380947554955592,-0.566870831058405,-0.5677477556038404,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
-1.8368132672608737,-1.9234999613775274,-0.689337958417363,-1.8716736182135925,0.47967088374949163,1.3664589565105878,2.185479511946369,-0.217864874022345,-0.3237880258399444,1.2546499142493233,1.256077678002404,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-1.4447372179472913,-1.0038136067811856,-0.05462041367184356,-0.9121317345115594,0.9225098108725566,0.6577220318173586,-0.7279917267010513,-0.217864874022345,0.6975502147999242,1.0086359420473148,1.0042241195155361,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.7648989306053912,-1.6321993069121163,-0.5770334511898153,-1.5026190475589642,-0.4930828721787728,-0.05851973818813141,0.5080222914966417,-0.217864874022345,-0.22409838033026616,0.5339492080898686,0.5290406857596932,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-1.1569749799189737,-1.778975760011305,0.3691513360139083,-1.7978627040826667,0.03218988192854963,-1.1289677996657164,-0.30396340938700417,-0.2134903574674858,0.7755390896819082,1.0086359420473148,1.0042241195155361,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-1.7145143160988388,-1.3119337662841675,0.32615581828236034,-1.3549972192971131,0.5223339608744619,0.03899720212475474,-0.5680647308637845,-0.217864874022345,-0.014460598447258274,0.5607702802472303,0.570664134603579,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
-0.46274858067565783,-0.14290290045350657,0.7216803828227641,-0.39545533559508006,-0.5099784992288308,-0.8996503150374267,-0.38799535429901894,-0.19161777469318977,0.9799471200018822,0.587360136265305,0.5927435782796513,-0.05865043794628806,-0.1344177373446079,-1.7509758751697573,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,2.1507097504533377,-0.050947382187407984,-0.05849697902296365
1.4526688162003305,0.17721690382108948,-0.052171585393794045,-0.24783350733322887,-0.309242776848279,-0.8786112695044425,0.6203154432447912,-0.2134903574674858,0.2696415907938959,-1.3412136815325832,-1.3410565006222437,-0.05865043794628806,-0.1344177373446079,0.5711100959075462,-0.10970077344424127,-0.06393345410910117,-0.10691656205441229,-0.07604224399042062,-0.07264261929615312,-0.05250893622995179,-0.46496278718651596,-0.050947382187407984,-0.05849697902296365
